"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"ANO EXTRATO";"MÊS EXTRATO";"TIPO AQUISIÇÃO";"CNPJ OU CPF FAVORECIDO";"NOME FAVORECIDO";"TRANSAÇÃO";"DATA TRANSAÇÃO";"VALOR TRANSAÇÃO"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"11/09/2014";"127,43"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"04/09/2014";"566,71"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"04/09/2014";"279,14"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"09/09/2014";"316,00"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"18/09/2014";"105,96"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"10/09/2014";"1038,94"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"10/09/2014";"300,15"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"10/09/2014";"801,97"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"10/09/2014";"801,97"
"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"201059";"UNIDADE DE PASSAGENS AEREAS - UPA";"2014";"10";"Sem informação";"02012862000160";"TAM LINHAS AEREAS S/A.";"COMPRA A/V - R$ - APRES";"10/09/2014";"463,11"
