"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"ANO EXTRATO";"MÊS EXTRATO";"TIPO AQUISIÇÃO";"CNPJ OU CPF FAVORECIDO";"NOME FAVORECIDO";"TRANSAÇÃO";"DATA TRANSAÇÃO";"VALOR TRANSAÇÃO"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"19/10/2018";"2534,88"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"22/10/2018";"1538,44"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"15/10/2018";"2239,07"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"19/10/2018";"5069,76"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"19/10/2018";"1476,17"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"19/10/2018";"1342,17"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"17/10/2018";"3097,64"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"23/10/2018";"4372,56"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"17/10/2018";"3200,64"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"11";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"01/10/2018";"2706,34"
