"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"ANO EXTRATO";"MÊS EXTRATO";"TIPO AQUISIÇÃO";"CNPJ OU CPF FAVORECIDO";"NOME FAVORECIDO";"TRANSAÇÃO";"DATA TRANSAÇÃO";"VALOR TRANSAÇÃO"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"13/03/2015";"896,67"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"27/02/2015";"857,26"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"18/03/2015";"653,56"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"25/02/2015";"407,18"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"03/03/2015";"242,89"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"27/02/2015";"126,49"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"05/03/2015";"256,47"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"04/03/2015";"606,20"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"12/03/2015";"328,78"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"12/03/2015";"328,78"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"25/02/2015";"359,29"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"19/03/2015";"430,46"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"11/03/2015";"824,28"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"04/03/2015";"207,97"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"25/02/2015";"359,29"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"25/02/2015";"887,50"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"04/03/2015";"207,97"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"09/03/2015";"329,64"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"27/02/2015";"411,67"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"03/03/2015";"237,60"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"23/03/2015";"1377,18"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"13/03/2015";"853,99"
"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCULO DIRETO";"110581";"DIVISAO DE DIARIAS E PASSAGENS DA AGU";"2015";"04";"Aquisição de Passagem Aérea";"02575829000148";"OCEANAIR LINHAS AEREAS S/A";"COMPRA A/V - R$ - APRES";"25/02/2015";"514,49"
