"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"ANO EXTRATO";"MÊS EXTRATO";"TIPO AQUISIÇÃO";"CNPJ OU CPF FAVORECIDO";"NOME FAVORECIDO";"TRANSAÇÃO";"DATA TRANSAÇÃO";"VALOR TRANSAÇÃO"
"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160488";"COMANDO DA 2  REGIAO MILITAR";"2018";"10";"Aquisição de Passagem Aérea";"33937681000178";"LATAM AIRLINES GROUP S/A";"VOUCHER - R$ - REVRS APRES";"24/09/2018";"709,24"
"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160488";"COMANDO DA 2  REGIAO MILITAR";"2018";"10";"Aquisição de Passagem Aérea";"33937681000178";"LATAM AIRLINES GROUP S/A";"VOUCHER - R$ - REVRS APRES";"24/09/2018";"709,24"
"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160488";"COMANDO DA 2  REGIAO MILITAR";"2018";"10";"Aquisição de Passagem Aérea";"33937681000178";"LATAM AIRLINES GROUP S/A";"VOUCHER - R$ - REVRS APRES";"24/09/2018";"709,24"
"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160488";"COMANDO DA 2  REGIAO MILITAR";"2018";"10";"Aquisição de Passagem Aérea";"33937681000178";"LATAM AIRLINES GROUP S/A";"VOUCHER - R$ - REVRS APRES";"24/09/2018";"709,24"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"12/09/2018";"2003,95"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"COMPRA A/V - R$ - APRES";"13/09/2018";"923,37"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"13/09/2018";"1167,17"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"30/08/2018";"3402,56"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"11/09/2018";"2342,88"
"26000";"MINISTERIO DA EDUCACAO";"26437";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"158152";"INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA";"2018";"10";"Aquisição de Passagem Aérea";"07575651000159";"GOL LINHAS AEREAS S.A.";"COMPRA A/V - R$ - APRES";"13/09/2018";"2380,56"
